"Job Name","Working Title","Location","Organization Name","Department Description","Brief Description","Detailed Description","Job Requirements","Additional Details","How To Apply","Link"
"IRC117459","Teller","Columbus, OH, US","Northwest Columbus Retail Administration","Lewis Center, North High Street, Northwoods, Worthington, Dublin Village Center, Frantz Road, Hayden Crossing, Home Road, Olde Sawmill, Avery Muirfield, and Powell","The Teller is either, Part-time 1 (30-39 hours per week), Part - time 2 (20-29 hours per week), Part - time 3 (20 hours or less a week), or Part – time 4 ( 15 hour or less a week) , Monday thru Saturday. Provides high quality, accurate service to each customer every time. Processes customer transactions, accepts deposits, cash and non-cash transactions and cross-sells Bank products and services
Please apply for this position if you wish to be considered for potential openings at any of our Northwest Columbus Branches.
**All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117459&p_spid=4424615&oapc=342&oas=a76zkB3kJIkgLpA40S05mg.."
"IRC117460","Teller","Chillicothe, OH, US","Various Area Branches","Chillicothe Area Branches, Central Center Area Branches, Washington Courthouse Area Branches","The Teller is either, Part-time 1 (30-39 hours per week), Part - time 2 (20-29 hours per week), Part - time 3 (20 hours or less a week), or Part – time 4 ( 15 hour or less a week) , Monday thru Saturday. Provides high quality, accurate service to each customer every time. Processes customer transactions, accepts deposits, cash and non-cash transactions and cross-sells Bank products and services
Please apply for this position if you wish to be considered for potential openings at any of our Chillicothe and Washington Courthouse Branches.
**All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117460&p_spid=4424616&oapc=346&oas=UXAMm1hEtY7tRAjHR_uetQ.."
"IRC117461","Teller","Findlay, OH, US","Various Area Branches","Arlington Area Branches, Findlay Area Branches, Fostoria Area Branches, Locust Area Branches","The Teller is either, Part-time 1 (30-39 hours per week), Part - time 2 (20-29 hours per week), Part - time 3 (20 hours or less a week), or Part – time 4 ( 15 hour or less a week) , Monday thru Saturday. Provides high quality, accurate service to each customer every time. Processes customer transactions, accepts deposits, cash and non-cash transactions and cross-sells Bank products and services
Please apply for this position if you wish to be considered for potential openings at any of our Findlay Branches.
**All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117461&p_spid=4424617&oapc=349&oas=EpJv98VDYFuX__T7oeQM1w.."
"IRC117462","Teller","Marion, OH, US","Various Area Branches","Kenton Area Branches, Mount Vernon Area Branches, State Street-Marion Area Branches, Upper Sandusky Area Branches, Delaware Area Branches, Carey Area Branches","The Teller is either, Part-time 1 (30-39 hours per week), Part - time 2 (20-29 hours per week), Part - time 3 (20 hours or less a week), or Part – time 4 ( 15 hour or less a week) , Monday thru Saturday. Provides high quality, accurate service to each customer every time. Processes customer transactions, accepts deposits, cash and non-cash transactions and cross-sells Bank products and services
Please apply for this position if you wish to be considered for potential openings at any of our Marion/Delaware Branches.
**All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117462&p_spid=4424618&oapc=352&oas=GTE9OtyWXXrVmn-43d7TRQ.."
"IRC117463","Teller","Lima, OH, US","Various Area Branches","Marysville Main Area Branches, Bellefontaine Downtown Area Branches, Bellefontaine South Area Branches, Russells Point Area Branches, Shawnee Area Branches, Cable Road Area Branches, Lima Main Area Branches, Northland-Lima Area Branches, Spencerville Area Branches, Ottawa Area Branches, Kalida Area Branches","The Teller is either, Part-time 1 (30-39 hours per week), Part - time 2 (20-29 hours per week), Part - time 3 (20 hours or less a week), or Part – time 4 ( 15 hour or less a week) , Monday thru Saturday. Provides high quality, accurate service to each customer every time. Processes customer transactions, accepts deposits, cash and non-cash transactions and cross-sells Bank products and services
Please apply for this position if you wish to be considered for potential openings at any of our Lima/Bellefontaine Branches.
**All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117463&p_spid=4424619&oapc=355&oas=paNiRGrdmgvNwkT8PvK4rg.."
"IRC117464","Teller","Zanesville, OH, US","Various Area Branches","Dresden Area Branches, Maple Bell Area Branches, New Concord Area Branches, South Zanesville Area Branches, Sunrise Area Branches","The Teller is either, Part-time 1 (30-39 hours per week), Part - time 2 (20-29 hours per week), Part - time 3 (20 hours or less a week), or Part – time 4 ( 15 hour or less a week) , Monday thru Saturday. Provides high quality, accurate service to each customer every time. Processes customer transactions, accepts deposits, cash and non-cash transactions and cross-sells Bank products and services
Please apply for this position if you wish to be considered for potential openings at any of our Zanesville Branches.
**All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117464&p_spid=4424620&oapc=358&oas=zmOtdKZPq4JiW1uyQKajtQ.."
"IRC117535","Senior Tax Accountant","Indianapolis, IN, US","Unified Fund Services","Unified, a wholly owned subsidiary of Huntington Bank, is a comprehensive provider of mutual fund transfer agency, fund accounting, administration, distribution, Internet and other value-added services for both new and existing funds. We combine over forty years of mutual fund experience and state-of-the-art technology to bring funds to the marketplace and support them once there. Unified Fund Services is located at 2960 North Meridian, Indianapolis, IN 46208.","Full-Time – Senior Tax Accountant, Monday-Friday 8-5","We are seeking a Tax Supervisor who will be involved in detailed review of tax provisions, distribution calculations, and tax returns prepared by staff. This individual will work closely with the head of the Tax Administration department and Staff Tax Accountant to drive the tax reporting and research functions.
In this role, the Tax Supervisor will perform the following responsibilities:
· Review monthly/quarterly distribution computations;
· Assist in review of annual capital gain estimates;
· Assist in review annual distribution computations;
· Review quarterly IRS compliance tests;
· Analyze securities transactions and calculate tax adjustments such as: wash sales, foreign currency gains/losses, etc. for tax footnotes for the Annual Reports;
· Analyze security book to tax differences due to real estate investment trusts, master limited partnerships, etc.
· Research tax characteristics of distributions from underlying investments and calculate tax adjustments or book reclassifications;
· Review dividend tax characteristic designations;
· Detail review federal and state tax returns for review (1120 RIC, Form 8613, etc.) prepared by staff;
· Work and communicate effectively with the Fund Administration and Fund Accounting departments to gather data and finalize tax provisions;
· Communicate effectively with external auditors to resolve tax reporting issues.","Basic Qualifications:
• Bachelor’s degree; professional certification or advanced degree a plus
• Minimum 5 years of professional experience with concentration in mutual fund taxation
Other Traits, Characteristics and Experience:
• Strong interpersonal and communication skills
• Ability to work independently and as part of a team
• Flexibility
• The highest level of integrity
• A positive attitude and strong work ethic","Grade 72
EOE M/F/D/V
Huntington does not accept solicitations from third party recruiters for any position.","Click on Apply Now","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117535&p_spid=4425612&oapc=361&oas=Aq2_qH5uTv-1dLB8IOJ4tg.."
"IRC117670","Store Banking Specialist - Float Position","Solon, OH, US","Huntington Bank-In-store","Aurora Rd Solon Center - Float Position34310 Aurora Rd.
Solon, OH 44139","Store Banking Specialist - Float position covering Solon, Maple Heights, City View, Chagrin stores - provides financial solutions using proactive, consultative sales skills to market bank products and services
Hours: Mon-Fri 8:00am-8:00pm Sat 8:00am-5:00pm Sun 10:00am-4:00pm","If you are an over achieving, high energy, passionate and ambitious sales person, Huntington is where you want to be! We are embarking on a new endeavor and are in need of expanding our sales team to deliver financial services that will enhance the lives of our customers, prospects and communities. In return for you hard work and success, we offer benefits you truly deserve: a lucrative incentive plan, the full spectrum of benefits and paid time off. We strongly encourage community involvement and participation in group events. If this describes you and meets your needs, “WELCOME TO HUNTINGTON!”
In this role,
· You will have the opportunity to change the lives of your customers, prospects, businesses and communities each day, by providing financial solutions using your proactive, consultative sales skills to market bank products and services in a branch location.
· You will surpass sales goals by uncovering and meeting the financial needs of customers, prospects, and businesses.
· Each day, you will have the opportunity to build relationships and do your best work, as you open new accounts, generate loans, sell and refer specialty products and resolve customer inquiries with a high performing team.","Basic Qualifications
· High school diploma or GED
· Minimum 1 year of successful and proven retail sales experience in a highly competitive incentive-driven environment
· Minimum of 6 months cash handling experience
· Ability to work a flexible full-time schedule during the following hours: 8:00am-8:00pm Mon-Fri, 8:00am-5:00pm Sat, and 10:00am-4:00pm Sun
Other Traits, Characteristics and Experience
· Bachelor's degree in Business or a related field preferred
· Series 6 and state Insurance licenses preferred
· Superior communication skills
· Professional demeanor
· Strong organizational skills, with attention to detail
· PC and internet proficiency","Grade 68 
Based on experience this position may be filled at a senior level.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on the APPLY button","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117670&p_spid=4429626&oapc=364&oas=vSdvHE6oYbGZrr4b6fWUyg.."
"IRC117539","Teller","Bowling Green, OH, US","Huntington Bank","NOTE: All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.
Huntington Retail
Multiple Locations Within the Bowling Green Area including North Baltimore
Northwest Ohio Region","Tellers process banking transactions, provide excellent customer service and cross-sell bank products. Apply for this position to be considered for potential openings both FT and PT in our Bowling Green area including North Baltimore.
Click on the IRC # in the 'Name' column to view a full description of the teller position and basic qualifications that are required","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117539&p_spid=4425616&oapc=367&oas=cXfyUH9hZam5XdIi4_1Fsg.."
"IRC117540","Teller","Perrysburg, OH, US","Huntington Bank","NOTE: All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.
Huntington Retail
Multiple Locations Within the Perrysburg Area
Northwest Ohio Region","Tellers process banking transactions, provide excellent customer service and cross-sell bank products. Apply for this position to be considered for potential openings both FT and PT in our Perrysburg area.
Click on the IRC # in the 'Name' column to view a full description of the teller position and basic qualifications that are required.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117540&p_spid=4425617&oapc=370&oas=7vvAQtM4Zn53__y2FHH8AA.."
"IRC117541","Teller","Toledo, OH, US","Huntington Bank","","","","","","","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117541&p_spid=4425618&oapc=373&oas=QZFVcSSwyClAfYMxwAGaug.."
"IRC117542","Teller","Adrian, MI, US","Huntington Bank","NOTE: All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.
Huntington Retail
Multiple Locations Within the Adrian, Lambertville and Tecumseh Areas
Northwest Ohio Region","Tellers process banking transactions, provide excellent customer service and cross-sell bank products. Apply for this position to be considered for potential openings both FT and PT in our Adrian, Lambertville and Tecumseh Areas.
Click on the IRC # in the 'Name' column to view a full description of the teller position and basic qualifications that are required.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117542&p_spid=4425619&oapc=377&oas=_pDkm8gHnZIO_Y5e1BU_aw.."
"IRC117543","Teller","Archbold, OH, US","Huntington Bank","NOTE: All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.
Huntington Retail
Multiple Locations Within the Archbold, Fayette, Stryker and Wauseon Areas
Northwest Ohio Region","Tellers process banking transactions, provide excellent customer service and cross-sell bank products. Apply for this position to be considered for potential openings both FT and PT in our Archbold, Fayette, Stryker and Wauseon Areas.
Click on the IRC # in the 'Name' column to view a full description of the teller position and basic qualifications that are required.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117543&p_spid=4425620&oapc=380&oas=lRgyYJEmma3rN6EUdwgAsw.."
